"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902850","GO:1902850","40/1023","128/14937",9.38632980116904e-17,2.9041304404817e-13,2.39302008194015e-13,"AURKA/KNTC1/KIF2C/KIF4A/STIL/CDCA8/CENPF/NUF2/TTK/SKA1/CENPA/BIRC5/CDC20/KIF18A/ERCC6L/PLK1/BUB1/CENPO/BUB1B/CENPH/CCNB1/NDC80/KIF11/NUSAP1/DLGAP5/CENPK/CENPE/AURKB/CENPI/SPC25/WDR62/RCC1/MAD2L1/SPC24/TACC3/ESPL1/ZWINT/CENPL/STMN1/CENPM",40
"GO:0007052","GO:0007052","42/1023","157/14937",7.59050350858181e-15,1.17425089277761e-11,9.67589447251849e-12,"AURKA/KNTC1/KIF2C/KIF4A/STIL/CDCA8/CENPF/NUF2/TTK/SKA1/CENPA/BIRC5/CDC20/KIF18A/ERCC6L/PLK1/BUB1/TPX2/CENPO/BUB1B/CENPH/CCNB1/NDC80/KIF11/KIF23/KIFC1/FLNA/DLGAP5/CENPK/PRC1/CENPE/AURKB/CENPI/SPC25/WDR62/RCC1/MAD2L1/SPC24/ZWINT/CENPL/STMN1/CENPM",42
"GO:0030198","GO:0030198","55/1023","300/14937",1.40024472378564e-11,1.44411905846426e-08,1.18996235824871e-08,"MMP11/COL14A1/A2M/CTSG/ITGA8/COL11A1/ADAMTS1/TPSAB1/JAM2/FGF2/THSD4/DPT/GSN/FBLN5/ADAMTS8/GAS6/ADAMTSL4/SPP1/DCN/ADAMTSL3/LAMA2/RECK/LAMC3/SMOC2/JAM3/COL21A1/ADAMTS15/MMP13/NDNF/COL4A4/ITGA7/TLL1/MATN3/ADAMTS5/ELN/MFAP5/AGRN/COL6A2/SCUBE1/CREB3L1/ITGA9/GPM6B/ITGA5/ADAMTSL1/MMP1/FBN2/ITGB3/COL7A1/COL4A6/ADAMTS9/MMP12/ADAMTS4/FLRT2/MFAP2/ADAMTS12",55
"GO:0006936","GO:0006936","32/1023","129/14937",1.06720329397442e-10,8.25481747889214e-08,6.80201678422644e-08,"FXYD1/SGCA/ACTG2/CRYAB/DES/LMOD1/TMOD1/MYOM2/MYOM1/SORBS1/MYLK/CASQ2/ACTC1/MYL9/ACTA2/BDKRB2/CACNA1H/GNAO1/TPM2/DMD/SMTN/DTNA/TPM1/EDNRA/ACTA1/TNNT2/MYH11/SSPN/CALD1/GAMT/SLC8A1/SNTA1",32
"GO:0043062","GO:0043062","43/1023","216/14937",1.65096110875588e-10,9.93258130595427e-08,8.18450376723071e-08,"MMP11/COL14A1/ITGA8/COL11A1/ADAMTS1/JAM2/FGF2/THSD4/FBLN5/ADAMTS8/ADAMTSL4/SPP1/DCN/ADAMTSL3/LAMA2/RECK/LAMC3/SMOC2/JAM3/ADAMTS15/MMP13/NDNF/COL4A4/ITGA7/MATN3/ADAMTS5/ELN/MFAP5/AGRN/COL6A2/ITGA9/ITGA5/ADAMTSL1/MMP1/FBN2/ITGB3/COL7A1/COL4A6/ADAMTS9/MMP12/ADAMTS4/MFAP2/ADAMTS12",43
"GO:0045229","GO:0045229","43/1023","217/14937",1.92616314918312e-10,9.93258130595427e-08,8.18450376723071e-08,"MMP11/COL14A1/ITGA8/COL11A1/ADAMTS1/JAM2/FGF2/THSD4/FBLN5/ADAMTS8/ADAMTSL4/SPP1/DCN/ADAMTSL3/LAMA2/RECK/LAMC3/SMOC2/JAM3/ADAMTS15/MMP13/NDNF/COL4A4/ITGA7/MATN3/ADAMTS5/ELN/MFAP5/AGRN/COL6A2/ITGA9/ITGA5/ADAMTSL1/MMP1/FBN2/ITGB3/COL7A1/COL4A6/ADAMTS9/MMP12/ADAMTS4/MFAP2/ADAMTS12",43
"GO:0034508","GO:0034508","15/1023","37/14937",6.92304439838928e-09,3.05998562408806e-06,2.52144564404494e-06,"HJURP/CENPF/CENPA/MIS18A/CENPO/CENPH/OIP5/DLGAP5/CENPK/CENPE/CENPI/CENPL/CENPM/HELLS/CENPW",15
"GO:0008016","GO:0008016","24/1023","93/14937",9.86818007555956e-09,3.81651864422266e-06,3.14483317671122e-06,"FXYD1/ATP1A2/DES/ANK2/CELF2/ITPR1/ATP1B2/NPR1/CASQ2/HSPB7/PLN/FXYD6/CACNA1H/RYR3/PDE4D/ABCC9/TPM1/ATP2A3/TNNT2/TRPC1/NPR2/ATP2B4/RYR2/SLC8A1",24
"GO:0006260","GO:0006260","26/1023","108/14937",1.1747959914643e-08,4.03868755287837e-06,3.32790162728248e-06,"RECQL4/TIMELESS/ORC1/CLSPN/MCM2/DNA2/RNASEH2A/EXO1/BLM/CDC6/CDC45/CDC7/WDHD1/BRCA1/FAM111B/MCM10/ORC6/BRIP1/CDK1/MCM4/PIF1/CHEK1/FEN1/DONSON/POLE2/RMI2",26
"GO:0000070","GO:0000070","25/1023","102/14937",1.51784045347028e-08,4.69619836303705e-06,3.86969429295266e-06,"KIF18B/SPAG5/KIF14/KIF2C/CDCA8/NCAPH/CDCA5/KIF18A/PLK1/CCNB1/CDK1/NDC80/KIF23/KIFC1/NCAPG2/NCAPG/NUSAP1/DLGAP5/CENPK/PRC1/CENPE/CEP55/ESPL1/ZWINT/PSRC1",25
"GO:0051383","GO:0051383","9/1023","13/14937",1.78260523236293e-08,5.01398235357354e-06,4.1315501174957e-06,"CENPF/NUF2/CENPA/CENPH/CDT1/NDC80/DLGAP5/CENPE/CENPW",9
"GO:0007517","GO:0007517","18/1023","58/14937",3.09762851056121e-08,7.98671884306365e-06,6.58110197594671e-06,"TCF21/FHL1/SGCA/EGR3/MEF2C/TAGLN/LAMA2/CACNA1H/DMD/SMTN/BVES/ITGA7/IGF1/SPEG/HBEGF/POU6F1/SGCD/SGCE",18
"GO:1903779","GO:1903779","17/1023","55/14937",7.99765727799595e-08,1.90344243216304e-05,1.56844744350657e-05,"FXYD1/ATP1A2/ANK2/ITPR1/ATP1B2/NPR1/CASQ2/FXYD6/RYR3/ABCC9/ATP2A3/TRPC1/NPR2/ATP2B4/RYR2/SLC8A1/TBX5",17
"GO:0007411","GO:0007411","36/1023","203/14937",1.1551605148047e-07,2.5529047377184e-05,2.1036080953812e-05,"SLIT3/SEMA5B/NCAM1/RELN/SEMA3G/DOK6/EPHA3/NRXN1/CXCL12/GFRA3/NEXN/EPHA7/LAMA2/SEMA3E/SLIT2/PALLD/L1CAM/BDNF/GFRA1/UNC5C/SEMA3B/CNTN4/RAP1GAP/NFIB/SCN1B/NTN1/TUBB3/LGR6/FEZ1/EPHB2/IGSF9/SPTBN2/EFNA3/NRXN3/PDLIM7/RHOH",36
"GO:0000819","GO:0000819","13/1023","34/14937",1.61964734434771e-07,3.34079258894122e-05,2.75283218807731e-05,"KIF18B/SPAG5/CDCA8/TOP2A/KIF18A/PLK1/NDC80/KIFC1/NCAPG2/NUSAP1/CENPK/ESPL1/ZWINT",13
"GO:0008284","GO:0008284","63/1023","474/14937",2.71913129423286e-07,5.25812014022279e-05,4.33272104909999e-05,"NR4A3/CLDN5/IL6/AQP1/PTGFR/SFRP1/TGFBR2/FOXM1/FGF2/BMP5/TGFBR3/KIF14/SOX4/MEF2C/IL34/GAS6/SAPCD2/TTK/FGF7/BIRC5/CDC7/TSLP/PID1/CSF3/HYAL1/IL6ST/RBPMS2/NES/CX3CL1/PRC1/CCND2/BCL2/FOLR2/E2F1/LIFR/WWTR1/EZH2/FGFR1/GRK5/ADRA2A/PDGFD/IGF1/WNT2/ID2/HDAC4/IL11RA/HBEGF/MAPK15/S100B/CEACAM6/HILPDA/NTRK2/IL6R/PDGFRA/TOX/MYC/ZFPM2/BST1/EPCAM/RTKN2/FOSL1/AREG/KRT6A",63
"GO:0007094","GO:0007094","10/1023","21/14937",3.82182600615464e-07,6.22354192791709e-05,5.12823412016983e-05,"KNTC1/CENPF/TTK/TRIP13/CDC20/PLK1/BUB1/BUB1B/MAD2L1/ZWINT",10
"GO:0071173","GO:0071173","10/1023","21/14937",3.82182600615464e-07,6.22354192791709e-05,5.12823412016983e-05,"KNTC1/CENPF/TTK/TRIP13/CDC20/PLK1/BUB1/BUB1B/MAD2L1/ZWINT",10
"GO:0071174","GO:0071174","10/1023","21/14937",3.82182600615464e-07,6.22354192791709e-05,5.12823412016983e-05,"KNTC1/CENPF/TTK/TRIP13/CDC20/PLK1/BUB1/BUB1B/MAD2L1/ZWINT",10
"GO:0000281","GO:0000281","15/1023","49/14937",5.34005660434539e-07,8.26106756692232e-05,6.8071668924866e-05,"KIF4A/KIF20A/CENPA/PLK1/RHOB/KIF23/NUSAP1/CIT/CEP55/ECT2/ANLN/ESPL1/RACGAP1/CKAP2/STMN1",15
"GO:0031055","GO:0031055","12/1023","32/14937",6.25140819598548e-07,9.21040807541861e-05,7.58942889758238e-05,"HJURP/CENPA/MIS18A/CENPO/CENPH/OIP5/CENPK/CENPI/CENPL/CENPM/HELLS/CENPW",12
"GO:0045841","GO:0045841","10/1023","22/14937",6.57685099476853e-07,9.24944408082447e-05,7.62159478915282e-05,"KNTC1/CENPF/TTK/TRIP13/CDC20/PLK1/BUB1/BUB1B/MAD2L1/ZWINT",10
"GO:0007409","GO:0007409","38/1023","240/14937",1.02798695587005e-06,0.00013828659310704,0.000113948943117494,"SLIT3/SEMA5B/NCAM1/RELN/SEMA3G/DOK6/EPHA3/NRXN1/CXCL12/GFRA3/NEXN/EPHA7/LAMA2/SEMA3E/SLIT2/APBB1/PALLD/L1CAM/BDNF/GFRA1/UNC5C/SEMA3B/CNTN4/RAP1GAP/MAP1B/NRCAM/MAP1A/SCN1B/S100B/TUBB3/LGR6/FEZ1/EPHB2/IGSF9/SPTBN2/EFNA3/NRXN3/PDLIM7",38
"GO:0034080","GO:0034080","11/1023","30/14937",2.39848648974938e-06,0.000296836687971383,0.000244595127502021,"HJURP/CENPA/MIS18A/CENPO/CENPH/OIP5/CENPK/CENPI/CENPL/CENPM/CENPW",11
"GO:0061641","GO:0061641","11/1023","30/14937",2.39848648974938e-06,0.000296836687971383,0.000244595127502021,"HJURP/CENPA/MIS18A/CENPO/CENPH/OIP5/CENPK/CENPI/CENPL/CENPM/CENPW",11
"GO:0030334","GO:0030334","53/1023","408/14937",4.8015939674294e-06,0.000571389682124098,0.000470828363931741,"F10/FAM107A/CLDN5/SEMA5B/SFRP1/SEMA3G/MYLK/FGF2/KIF14/LDB2/TWIST2/IGSF10/CXCL12/NGFR/MYADM/FGF7/NEXN/CAV1/GTSE1/SEMA3E/RHOB/RECK/SLIT2/PODN/FLNA/CX3CL1/FERMT2/NAV3/SEMA3B/TPM1/MAGI2/ADRA2A/PDGFD/AMOTL1/IGF1/HGF/DLC1/KIT/HBEGF/MAPK15/MITF/CEACAM6/ENPP2/LGR6/CLIC4/PDGFRA/LRRC15/EPHB2/ROR2/ADARB1/STC1/TBX5/IGFBP5",53
"GO:0044772","GO:0044772","33/1023","209/14937",5.53482708390362e-06,0.000634250185096215,0.000522625777669184,"AURKA/FOXM1/CCNE1/PPP1R12B/INHBA/UBE2C/NEK2/BORA/CDC7/MELK/CDC25C/PLK1/CCNE2/CCNB2/CCNB1/CDK1/NES/PKMYT1/CCND2/PLK4/CDC25A/SKP2/CCNA2/RCC1/PRKAR2B/E2F1/TACC3/FBXL22/FBXL7/CDKN3/ABCB1/EIF4EBP1/MYC",33
"GO:0086012","GO:0086012","8/1023","17/14937",6.55683695324177e-06,0.000724530483333215,0.000597017259426751,"ATP1A2/ANK2/SCN4B/CACNB2/SCN1B/CACNA2D1/SLC8A1/CACNA1C",8
"GO:0006336","GO:0006336","12/1023","39/14937",6.91815534156185e-06,0.000738095607820427,0.00060819499953767,"HJURP/CENPA/MIS18A/CENPO/CENPH/OIP5/ASF1B/CENPK/CENPI/CENPL/CENPM/CENPW",12
"GO:0010564","GO:0010564","21/1023","106/14937",8.51282238771745e-06,0.000877955748919926,0.000723440555194795,"AURKA/SFRP1/SPAG5/NEK2/BORA/KIF20A/CDC25C/PLK1/BUB1/KIF11/MKI67/PRC1/AURKB/PKMYT1/ECT2/PLK4/RCC1/CHEK1/RACGAP1/KLHL13/RMI2",21
"GO:0014706","GO:0014706","11/1023","34/14937",9.74144814755722e-06,0.000941876267766938,0.000776111428071828,"PGM5/GATA5/BMP5/MEF2C/CAV1/BVES/POPDC2/SIX4/SVIL/SIX1/SGCD",11
"GO:0060048","GO:0060048","11/1023","34/14937",9.74144814755722e-06,0.000941876267766938,0.000776111428071828,"ATP1A2/CASQ2/GSN/KCNH2/SCN4B/DMD/TPM1/TNNT2/SCN1B/RYR2/SLC8A1",11
"GO:0010880","GO:0010880","9/1023","23/14937",1.0879641818804e-05,0.00101507685480987,0.000836429130183892,"ATP1A2/ANK2/CASQ2/PDE4D/DMD/AKAP6/RYR2/SLC8A1/CACNA1C",9
"GO:1904029","GO:1904029","14/1023","54/14937",1.11546907121964e-05,0.00101507685480987,0.000836429130183892,"CCNE1/BLM/CDC6/CDC25C/CCNE2/CCNB2/CCNB1/PKMYT1/CCND2/CDC25A/CCNA2/CDKN3/CDKN1C/DIRAS3",14
"GO:0060047","GO:0060047","12/1023","41/14937",1.22971892387085e-05,0.00108707152870183,0.00089575315296698,"ATP1A2/CASQ2/ACTC1/KCNH2/SCN4B/DMD/TPM1/TNNT2/SCN1B/RYR2/SGCD/SLC8A1",12
"GO:1903522","GO:1903522","11/1023","35/14937",1.33324983821134e-05,0.00114585416650719,0.000944190382499375,"FXYD1/DES/AGTR1/CELF2/HSPB7/PER2/PLN/BDKRB2/CACNA1H/TPM1/TNNT2",11
"GO:0090068","GO:0090068","20/1023","101/14937",1.39680573967441e-05,0.00116803161041963,0.000962464723041655,"AURKA/SPAG5/KIF14/CDC6/CDC7/CCNB1/E2F7/NDC80/KIF23/NUSAP1/CIT/AURKB/ECT2/PLK4/FEN1/MAD2L1/RACGAP1/IGF1/SVIL/E2F8",20
"GO:0006939","GO:0006939","7/1023","14/14937",1.55036604832679e-05,0.00126232435619028,0.00104016248450069,"MYLK/ACTA2/BDKRB2/SMTN/EDNRA/MYH11/SLC8A1",7
"GO:0086001","GO:0086001","10/1023","30/14937",1.84393164506185e-05,0.00146285243841573,0.0012053987704021,"ATP1A2/ANK2/KCNH2/SCN4B/DMD/KCND3/SCN1B/CACNA2D1/SLC8A1/CACNA1C",10
"GO:0061640","GO:0061640","16/1023","72/14937",2.23812595016817e-05,0.00173119042245508,0.00142651080297561,"KIF4A/KIF20A/CENPA/PLK1/RHOB/KIF23/NUSAP1/CIT/AURKB/CEP55/ECT2/ANLN/ESPL1/RACGAP1/CKAP2/STMN1",16
"GO:0048562","GO:0048562","12/1023","44/14937",2.71163677089212e-05,0.002013106692683,0.00165881142097718,"TCF21/FOXF1/SOX17/RBPMS2/MFAP5/ID2/EFEMP1/RYR2/SIX1/FBN2/PDGFRA/MFAP2",12
"GO:0007080","GO:0007080","13/1023","51/14937",2.78749066434683e-05,0.002013106692683,0.00165881142097718,"KIF14/KIF2C/CDCA8/CDCA5/NUF2/KIF18A/CCNB1/CDT1/NDC80/KIFC1/CENPE/CEP55/PSRC1",13
"GO:0051726","GO:0051726","40/1023","296/14937",2.79778887476952e-05,0.002013106692683,0.00165881142097718,"NR4A1/DUSP1/JUND/SFRP1/FOXM1/PER2/GATA6/CENPF/INHBA/BIN1/DTL/PRR11/BIRC5/BRCA1/MYBL2/PLK1/CCNB2/CCNB1/RHOB/RNF112/CKS2/RPS6KA2/DLGAP5/APBB1/CKS1B/TSPYL2/CDC25A/SKP2/CHEK1/MAGI2/FBXL22/GRK5/BIRC3/CDKN3/ID2/GADD45B/JUNB/ADARB1/MYC/NUPR1",40
"GO:0043486","GO:0043486","11/1023","38/14937",3.17910050055665e-05,0.00220000072226517,0.00181281316957311,"HJURP/CENPA/MIS18A/CENPO/CENPH/OIP5/CENPK/CENPI/CENPL/CENPM/CENPW",11
"GO:0140014","GO:0140014","16/1023","74/14937",3.21284006486488e-05,0.00220000072226517,0.00181281316957311,"KIF18B/SPAG5/CDCA8/UBE2C/KIF18A/PLK1/TPX2/NDC80/KIF11/KIFC1/FLNA/NCAPG2/NUSAP1/CENPK/ESPL1/ZWINT",16
"GO:0000079","GO:0000079","17/1023","82/14937",3.27084787408526e-05,0.00220000072226517,0.00181281316957311,"MYOCD/CCNE1/BLM/CDC6/CDC25C/PLK1/CCNE2/CCNB2/CCNB1/PKMYT1/CCND2/CDC25A/CCNA2/CDKN3/CDKN1C/DIRAS3/PSRC1",17
"GO:0000083","GO:0000083","10/1023","32/14937",3.49088845942293e-05,0.00229804444541586,0.00189360175783255,"ORC1/CCNE1/CDC6/CDC45/E2F7/CDT1/RRM2/E2F1/ID2/TYMS",10
"GO:0086091","GO:0086091","11/1023","39/14937",4.15624816592824e-05,0.00267904829695458,0.00220755110918382,"ANK2/BIN1/CAV1/KCNH2/SCN4B/KCND3/CACNB2/SCN1B/CACNA2D1/KCNE4/CACNA1C",11
"GO:0060402","GO:0060402","8/1023","21/14937",4.28630688663867e-05,0.0027064966341347,0.00223016869590523,"JPH2/GRIN2D/TRPM2/ATP2B4/RYR2/CACNA2D1/SLC8A1/CACNA1C",8
"GO:0050730","GO:0050730","18/1023","92/14937",4.39013095472617e-05,0.00271661303478456,0.00223850466786248,"IL6/SFRP1/RELN/FGF7/CSF3/EPHA7/GHR/LRP8/IGF1/HGF/ITGA5/ENPP2/CSPG4/ITGB3/IL6R/PRKCZ/ANGPT1/BST1",18
"GO:0050919","GO:0050919","10/1023","33/14937",4.70336529990224e-05,0.00283735673934473,0.00233799817054841,"SLIT3/SEMA3G/EPHA7/SEMA3E/SLIT2/UNC5C/SEMA3B/NTN1/LGR6/ITGB3",10
"GO:0031109","GO:0031109","9/1023","27/14937",4.86093898203148e-05,0.00283735673934473,0.00233799817054841,"TPPP/KIF18B/KIF14/KIF2C/TPPP3/KIF18A/KIF24/FGF13/STMN1",9
"GO:0086004","GO:0086004","9/1023","27/14937",4.86093898203148e-05,0.00283735673934473,0.00233799817054841,"ANK2/PDE4B/PLN/CAV1/FGF13/PDE4D/RYR2/CACNA1C/STC1",9
"GO:0007507","GO:0007507","26/1023","164/14937",4.95207704992294e-05,0.00283735673934473,0.00233799817054841,"FOXF1/SOX17/MYOCD/GATA5/LDB3/TGFBR2/BMP5/TGFBR3/SOX4/MEF2C/SRF/PDLIM4/PDLIM3/HAND2/BVES/POPDC2/ID2/DLC1/SCUBE1/POU6F1/SGCD/ZFPM2/CACNA1C/FLRT2/TBX5/PDLIM7",26
"GO:0099623","GO:0099623","8/1023","22/14937",6.33277970695055e-05,0.0035014438042682,0.00288520970773231,"ANK2/FLNA/KCNH2/SCN4B/SCN1B/CACNA2D1/KCNE4/SNTA1",8
"GO:0000727","GO:0000727","6/1023","12/14937",6.56379252254544e-05,0.0035014438042682,0.00288520970773231,"MCM2/CDC45/CDC7/MCM4/GINS4/GINS2",6
"GO:0051782","GO:0051782","6/1023","12/14937",6.56379252254544e-05,0.0035014438042682,0.00288520970773231,"BLM/ORC6/E2F7/AURKB/E2F8/MYC",6
"GO:1904752","GO:1904752","6/1023","12/14937",6.56379252254544e-05,0.0035014438042682,0.00288520970773231,"NR4A3/ADAMTS1/MEF2C/TPM1/PRKG1/IGFBP5",6
"GO:0051261","GO:0051261","9/1023","28/14937",6.7307316352038e-05,0.00352964130157976,0.00290844460668396,"KIF18B/KIF14/KIF2C/GSN/KIF18A/KIF24/CFL2/DSTN/STMN1",9
"GO:0006259","GO:0006259","37/1023","277/14937",7.08088154426421e-05,0.00359423999734966,0.00296167430122167,"XRCC2/RECQL4/HMGB3/TIMELESS/ORC1/RAD54L/POLQ/MCM2/DNA2/RNASEH2A/EXO1/BLM/UHRF1/CDC6/TOP2A/CDC45/CDC7/KPNA2/WDHD1/FANCA/BRCA1/RAD51AP1/MCM10/UBE2T/RAD51/ORC6/CDT1/CDK1/MCM4/CHEK1/FEN1/POLE2/TYMS/BTG2/HELLS/RMI2/NT5E",37
"GO:0009968","GO:0009968","36/1023","267/14937",7.26261315178744e-05,0.00359423999734966,0.00296167430122167,"RGS2/NR4A2/SPRY1/HIC1/PRKCB/SFRP1/FGF2/BMP5/LRRK2/DCN/PID1/KIF26A/DACT3/CX3CL1/KANK2/BCL2/BDNF/EMILIN1/CILP/EZH2/IRAK3/CREB3L1/MAPK8IP2/NTN1/APOD/APCDD1/PRKCZ/CHAC1/PALM/DKK1/SNCA/IGFBP5/ENPP1/SMPDL3B/ADAMTS12/PTCH2",36
"GO:0000076","GO:0000076","7/1023","17/14937",7.31858822989749e-05,0.00359423999734966,0.00296167430122167,"TIMELESS/ORC1/CLSPN/DNA2/CDC6/CDC45/CDT1",7
"GO:0010881","GO:0010881","7/1023","17/14937",7.31858822989749e-05,0.00359423999734966,0.00296167430122167,"ATP1A2/ANK2/CASQ2/DMD/RYR2/SLC8A1/CACNA1C",7
"GO:0006027","GO:0006027","13/1023","56/14937",8.03289863077691e-05,0.00382387167414535,0.00315089211539483,"OGN/PRELP/HPSE2/LYVE1/FGF2/DCN/HYAL1/HMMR/SDC2/OMD/AGRN/CSPG4/GPC6",13
"GO:0045597","GO:0045597","35/1023","258/14937",8.03334385324653e-05,0.00382387167414535,0.00315089211539483,"IL6/ZBTB16/RBM24/AGTR1/ZFP36/GATA5/SFRP1/TGFBR2/PCP4/LMO3/CD34/MEF2C/TMEM100/SRF/CSF3/OLFM1/IL6ST/PLA2G2A/FERMT2/ECT2/ZEB1/PKDCC/WWTR1/TGFB1I1/EZH2/FGFR1/IGF1/HGF/ID2/BOC/NRCAM/FBN2/RRAS/IL6R/GLIPR2",35
"GO:0071407","GO:0071407","24/1023","150/14937",8.20689350556824e-05,0.00384729219791335,0.00317019076084311,"ATP1A2/NR4A3/ADCY5/AQP1/PDE2A/SFRP1/EGR1/SLC26A6/LRRK2/MEF2C/BLM/SPP1/BRCA1/RAD51/RYR3/CCL2/RAPGEF3/AKAP6/TRPM2/TFPI/ABCB4/ESR1/IGFBP5/ADCY2",24
"GO:2000146","GO:2000146","20/1023","114/14937",8.59500539014803e-05,0.00396909651897284,0.00327055821758657,"CLDN5/SFRP1/NGFR/RHOB/RECK/SLIT2/PODN/CX3CL1/NAV3/TPM1/MAGI2/DLC1/MAPK15/MITF/FBLN1/CLIC4/ADARB1/STC1/TBX5/IGFBP5",20
"GO:0010863","GO:0010863","11/1023","43/14937",0.000110751258700095,0.00503918227085432,0.00415231499336888,"ARHGAP6/FGF2/LPAR1/BDNF/FGFR1/EDNRA/SELE/KIT/ESR1/NTRK2/PDGFRA",11
"GO:0060307","GO:0060307","7/1023","18/14937",0.000112698871120627,0.0050534827137278,0.00416409864003291,"ANK2/KCNH2/SCN4B/SCN1B/CACNA2D1/KCNE4/SNTA1",7
"GO:1901992","GO:1901992","13/1023","58/14937",0.000118037561019479,0.00521726019706098,0.00429905222239366,"ADAMTS1/CDCA5/UBE2C/DTL/CDC7/CDC25C/HYAL1/CCNB1/CDK1/DLGAP5/CCND2/CDC25A/ESPL1",13
"GO:0045765","GO:0045765","29/1023","203/14937",0.000129318492803168,0.00563537206666202,0.00464357879272459,"HSPB6/CLDN5/RHOJ/IL6/ADAMTS1/AQP1/PRKCB/SFRP1/CD34/NPR1/FGF2/KLF4/ECSCR/GATA6/DCN/BRCA1/HYAL1/SEMA3E/RHOB/SMOC2/PTGIS/RAPGEF3/EMILIN1/TNFSF12/ATP2B4/RRAS/CHI3L1/EFNA3/SERPINF1",29
"GO:0007519","GO:0007519","10/1023","37/14937",0.000137687676138316,0.00591674541627708,0.00487543204103803,"TCF21/MEF2C/CAV1/BVES/POPDC2/SIX4/ACTA1/EGR2/SVIL/SIX1",10
"GO:0010604","GO:0010604","46/1023","384/14937",0.000146862587754421,0.00622455954126274,0.00512907263938296,"KLF2/CLDN5/IL6/ACTG2/ANK2/GATA5/PDE2A/SLC24A3/MYOM1/IL33/CD34/EGR1/FGF2/MEF2C/KLF4/ACTC1/GSN/ACTA2/CLU/INHBA/GAS6/FGF7/PID1/BRCA1/OLFM1/PPARGC1A/RBMS3/HAND2/EPHX2/BVES/MAGI2/E2F1/EMILIN1/IGF1/DNMT3B/SELE/ACTA1/ID2/MITF/TFRC/NTRK2/EPHB2/MYC/ANGPT1/DKK1/SNCA",46
"GO:0002040","GO:0002040","12/1023","52/14937",0.00015950248127982,0.00650791395661223,0.00536255829718464,"NR4A1/EGR3/FGF2/RSPO3/SRF/SEMA3E/RECK/E2F7/SLIT2/PARVA/E2F8/ANGPT1",12
"GO:0010232","GO:0010232","16/1023","84/14937",0.000159858261377676,0.00650791395661223,0.00536255829718464,"ATP1A2/SLC2A4/SLC24A3/ATP1B2/SLC5A6/SLC22A3/SLC19A1/ABCC9/LEPR/SLC4A4/ABCB1/ATP2A3/SLC2A3/ATP2B4/TFRC/SLC29A2",16
"GO:0032465","GO:0032465","16/1023","84/14937",0.000159858261377676,0.00650791395661223,0.00536255829718464,"AURKA/KIF14/KIF20A/CDC6/PLK1/E2F7/KIF23/PRC1/CIT/AURKB/ECT2/PLK4/RACGAP1/KLHL13/SVIL/E2F8",16
"GO:0086002","GO:0086002","9/1023","31/14937",0.000163007765286079,0.00654994838694972,0.00539719490803668,"ANK2/KCNH2/SCN4B/SCN1B/RYR2/CACNA2D1/KCNE4/CACNA1C/SNTA1",9
"GO:0006270","GO:0006270","10/1023","38/14937",0.000175507915828585,0.00696181399453385,0.00573657452276426,"ORC1/MCM2/CDC6/CDC45/CDC7/MCM10/ORC6/CDT1/MCM4/POLE2",10
"GO:0000082","GO:0000082","16/1023","85/14937",0.000184623006811889,0.00723067826678463,0.00595812021983206,"ORC1/CCNE1/INHBA/CDC6/CDC45/CDC7/CCNE2/CDT1/CDC25A/RCC1/RRM2/E2F1/CDKN3/TYMS/EIF4EBP1/MYC",16
"GO:0000086","GO:0000086","21/1023","130/14937",0.000194937732438554,0.00753921680206108,0.00621235773639708,"AURKA/FOXM1/PPP1R12B/NEK2/BORA/MELK/CDC25C/PLK1/CCNB2/CCNB1/CDK1/NES/PKMYT1/PLK4/CDC25A/SKP2/CCNA2/PRKAR2B/FBXL22/FBXL7/ABCB1",21
"GO:0150104","GO:0150104","16/1023","86/14937",0.000212655567646044,0.00804188760606212,0.0066265613519826,"ATP1A2/SLC2A4/SLC24A3/ATP1B2/SLC5A6/SLC22A3/SLC19A1/ABCC9/LEPR/SLC4A4/ABCB1/ATP2A3/SLC2A3/ATP2B4/TFRC/SLC29A2",16
"GO:0060538","GO:0060538","9/1023","32/14937",0.000213133414252454,0.00804188760606212,0.0066265613519826,"TCF21/MEF2C/CAV1/BVES/POPDC2/SIX4/SVIL/SIX1/DISP1",9
"GO:0044839","GO:0044839","21/1023","131/14937",0.000217489905469003,0.00810739478941077,0.0066805396454778,"AURKA/FOXM1/PPP1R12B/NEK2/BORA/MELK/CDC25C/PLK1/CCNB2/CCNB1/CDK1/NES/PKMYT1/PLK4/CDC25A/SKP2/CCNA2/PRKAR2B/FBXL22/FBXL7/ABCB1",21
"GO:0031570","GO:0031570","10/1023","39/14937",0.000221695996576618,0.00816580254057211,0.0067286679662728,"TIMELESS/CLSPN/DNA2/CDC6/CDC45/BRIP1/CDT1/CHEK1/DONSON/E2F1",10
"GO:0051056","GO:0051056","22/1023","141/14937",0.000231749794306547,0.0084005221873806,0.00692207829681754,"RHOJ/A2M/ARHGAP6/ARHGAP39/FOXM1/RELN/STARD13/STARD8/CGNL1/RHOB/SLIT2/DEPDC1B/RAC3/ARHGAP20/ARHGAP11A/ECT2/ARHGAP15/RACGAP1/ARHGAP10/DLC1/ARHGAP24/RHOH",22
