"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005160","GO:0005160","3/784","18/11936",0.110398064379288,0.43724587702978,0.381566455417848,"TGFBR2/TGFBR3/FERMT2",3
"GO:0008525","GO:0008525","3/784","18/11936",0.110398064379288,0.43724587702978,0.381566455417848,"ABCB1/ABCB4/ATP8B2",3
"GO:0016702","GO:0016702","3/784","18/11936",0.110398064379288,0.43724587702978,0.381566455417848,"HAAO/CDO1/BCO2",3
"GO:0070063","GO:0070063","3/784","18/11936",0.110398064379288,0.43724587702978,0.381566455417848,"ZFP36/BIN1/BRCA1",3
"GO:0046914","GO:0046914","36/784","445/11936",0.112704696415038,0.442894236693471,0.386495546094334,"ADH1B/BHMT2/AOC3/AOX1/ADAM33/PDE2A/SOD3/EGR1/RGN/MYRIP/KLF4/MT1M/BLM/UHRF1/MSRB3/RNF112/ZNF331/NAALADL1/CSRP1/TK1/FEN1/MMP13/ZEB1/SCD/HDAC4/ADH1C/S100B/ENPP2/ZFPM2/MMP12/SNCA/ENPP1/ADCY2/CRIP2/SMPDL3B/HEPH",36
"GO:0004869","GO:0004869","5/784","40/11936",0.119304029181898,0.4582336992491,0.399881662837449,"GAS6/BIRC5/PTTG1/BIRC3/SNCA",5
"GO:0019894","GO:0019894","4/784","29/11936",0.119341182110601,0.4582336992491,0.399881662837449,"KIF18B/PRC1/MAPK8IP2/SNCA",4
"GO:0051019","GO:0051019","4/784","29/11936",0.119341182110601,0.4582336992491,0.399881662837449,"DUSP1/DUSP8/DUSP5/DIRAS1",4
"GO:0004896","GO:0004896","9/784","88/11936",0.122835449833569,0.462371181531492,0.40349227309539,"GFRA3/IL6ST/GHR/GFRA1/LIFR/LEPR/IL11RA/IL22RA1/IL6R",9
"GO:0004745","GO:0004745","3/784","19/11936",0.125014872143704,0.462371181531492,0.40349227309539,"ADH1B/HSD17B6/ADH1C",3
"GO:0008066","GO:0008066","3/784","19/11936",0.125014872143704,0.462371181531492,0.40349227309539,"GRIK3/GRIN2D/GRIK5",3
"GO:0015301","GO:0015301","3/784","19/11936",0.125014872143704,0.462371181531492,0.40349227309539,"SLC26A6/SLC19A1/SLC25A4",3
"GO:0030506","GO:0030506","3/784","19/11936",0.125014872143704,0.462371181531492,0.40349227309539,"FLNC/NRCAM/SLC8A1",3
"GO:0022834","GO:0022834","4/784","30/11936",0.13096332148865,0.477324930790674,0.416541793742202,"GRIK3/ANXA6/GRIN2D/GRIK5",4
"GO:0030291","GO:0030291","4/784","30/11936",0.13096332148865,0.477324930790674,0.416541793742202,"CIT/PRKAR2B/PKIG/PRKAG2",4
"GO:0004859","GO:0004859","2/784","10/11936",0.136649681975859,0.477324930790674,0.416541793742202,"APOC1/SNCA",2
"GO:0005432","GO:0005432","2/784","10/11936",0.136649681975859,0.477324930790674,0.416541793742202,"SLC24A3/SLC8A1",2
"GO:0015293","GO:0015293","2/784","10/11936",0.136649681975859,0.477324930790674,0.416541793742202,"SLC5A6/SLC4A4",2
"GO:0032357","GO:0032357","2/784","10/11936",0.136649681975859,0.477324930790674,0.416541793742202,"RECQL4/BLM",2
"GO:0070697","GO:0070697","2/784","10/11936",0.136649681975859,0.477324930790674,0.416541793742202,"INHBA/MAGI2",2
"GO:1990825","GO:1990825","2/784","10/11936",0.136649681975859,0.477324930790674,0.416541793742202,"RBM24/TYMS",2
"GO:0001223","GO:0001223","3/784","20/11936",0.140280669664921,0.479629969198988,0.418553305756991,"PGR/CIT/ESR1",3
"GO:0004520","GO:0004520","3/784","20/11936",0.140280669664921,0.479629969198988,0.418553305756991,"DNA2/EXO1/FEN1",3
"GO:0051010","GO:0051010","3/784","20/11936",0.140280669664921,0.479629969198988,0.418553305756991,"KIF2C/KIF18A/CLIP3",3
"GO:0005506","GO:0005506","6/784","54/11936",0.141398833498863,0.479629969198988,0.418553305756991,"HAAO/AOX1/CDO1/SCD/SNCA/HEPH",6
"GO:0015276","GO:0015276","4/784","31/11936",0.143030805924152,0.479629969198988,0.418553305756991,"GRIK3/ANXA6/GRIN2D/GRIK5",4
"GO:0019209","GO:0019209","4/784","31/11936",0.143030805924152,0.479629969198988,0.418553305756991,"TPX2/FGF13/PRKAG2/NCKAP1L",4
"GO:0019003","GO:0019003","7/784","67/11936",0.149024372960818,0.496418937743651,0.433204346634095,"GEM/RASL12/RERG/RAB9B/DIRAS3/DIRAS1/RRAS",7
"GO:0005126","GO:0005126","10/784","105/11936",0.151119209897869,0.496976070250205,0.433690533209868,"IL6/TGFBR3/IL34/CXCL12/TSLP/CSF3/IL6ST/LIFR/CCL21/IL6R",10
"GO:0001540","GO:0001540","8/784","80/11936",0.153675261566558,0.496976070250205,0.433690533209868,"ITM2A/CRYAB/CLU/NGFR/APBB1/MAPK8IP2/ADRB2/EPHB2",8
"GO:0042056","GO:0042056","4/784","32/11936",0.155515877306805,0.496976070250205,0.433690533209868,"FGF2/FGF7/CX3CL1/HGF",4
"GO:0008373","GO:0008373","3/784","21/11936",0.156130941512182,0.496976070250205,0.433690533209868,"ST6GALNAC6/ST8SIA1/ST6GALNAC3",3
"GO:0017134","GO:0017134","3/784","21/11936",0.156130941512182,0.496976070250205,0.433690533209868,"FGFR1/ITGB3/KL",3
"GO:0017022","GO:0017022","6/784","56/11936",0.15984739151015,0.496976070250205,0.433690533209868,"MYRIP/ACTC1/GSN/DMD/ACTA1/CALD1",6
"GO:0008559","GO:0008559","2/784","11/11936",0.160059887436448,0.496976070250205,0.433690533209868,"ABCA8/ABCB1",2
"GO:0015386","GO:0015386","2/784","11/11936",0.160059887436448,0.496976070250205,0.433690533209868,"SLC9A9/SLC9A7",2
"GO:0030553","GO:0030553","2/784","11/11936",0.160059887436448,0.496976070250205,0.433690533209868,"PDE2A/PDE5A",2
"GO:0046965","GO:0046965","2/784","11/11936",0.160059887436448,0.496976070250205,0.433690533209868,"NR4A2/ARID5A",2
"GO:0070679","GO:0070679","2/784","11/11936",0.160059887436448,0.496976070250205,0.433690533209868,"ITPR1/TRPC1",2
"GO:0005080","GO:0005080","5/784","45/11936",0.170977395742687,0.527617362322526,0.460429925894095,"PRKCB/TOP2A/DACT3/ADCY4/GRK5",5
"GO:0008143","GO:0008143","3/784","22/11936",0.172501352368446,0.529074269764197,0.461701308970744,"RBMS3/PABPC1L/RBPMS",3
"GO:0008009","GO:0008009","5/784","46/11936",0.182220710727282,0.551271346083194,0.481071782602683,"CXCL12/CX3CL1/CCL2/CXCL2/CCL21",5
"GO:0005172","GO:0005172","2/784","12/11936",0.184122437658005,0.551271346083194,0.481071782602683,"ITGA5/ITGB3",2
"GO:0015385","GO:0015385","2/784","12/11936",0.184122437658005,0.551271346083194,0.481071782602683,"SLC9A9/SLC9A7",2
"GO:0016895","GO:0016895","2/784","12/11936",0.184122437658005,0.551271346083194,0.481071782602683,"EXO1/FEN1",2
"GO:0003697","GO:0003697","9/784","97/11936",0.186065275422541,0.553675376788069,0.483169681114628,"CRY2/MCM2/BLM/CDC45/RAD51AP1/MCM10/RAD51/MCM4/BRCA2",9
"GO:0005104","GO:0005104","3/784","23/11936",0.189328359458346,0.553675376788069,0.483169681114628,"FGF2/FGF7/KL",3
"GO:0043015","GO:0043015","3/784","23/11936",0.189328359458346,0.553675376788069,0.483169681114628,"DIXDC1/BRCA2/RACGAP1",3
"GO:0050750","GO:0050750","3/784","23/11936",0.189328359458346,0.553675376788069,0.483169681114628,"CLU/APBB1/DKK1",3
"GO:0030331","GO:0030331","4/784","35/11936",0.195185941028243,0.5675059441457,0.495239047208867,"RERG/ARID5A/ESR1/PPARGC1B",4
"GO:0004620","GO:0004620","7/784","73/11936",0.202071805220543,0.576656226940716,0.503224121867277,"MGLL/PLA2G4C/PNPLA7/PLA2G2A/PLCB4/PLCL1/ENPP2",7
"GO:0050431","GO:0050431","3/784","24/11936",0.206549720625497,0.576656226940716,0.503224121867277,"TGFBR2/TGFBR3/LTBP4",3
"GO:0004029","GO:0004029","2/784","13/11936",0.208650960841372,0.576656226940716,0.503224121867277,"ALDH2/ALDH7A1",2
"GO:0005451","GO:0005451","2/784","13/11936",0.208650960841372,0.576656226940716,0.503224121867277,"SLC9A9/SLC9A7",2
"GO:0015662","GO:0015662","2/784","13/11936",0.208650960841372,0.576656226940716,0.503224121867277,"ATP2A3/ATP2B4",2
"GO:0031420","GO:0031420","2/784","13/11936",0.208650960841372,0.576656226940716,0.503224121867277,"ATP1A2/HDAC4",2
"GO:0034236","GO:0034236","2/784","13/11936",0.208650960841372,0.576656226940716,0.503224121867277,"PRKAR2B/RYR2",2
"GO:0070411","GO:0070411","2/784","13/11936",0.208650960841372,0.576656226940716,0.503224121867277,"TGFB1I1/SMAD9",2
"GO:0070700","GO:0070700","2/784","13/11936",0.208650960841372,0.576656226940716,0.503224121867277,"BMP5/BMP8B",2
"GO:0004725","GO:0004725","7/784","74/11936",0.211553182409539,0.581482244546437,0.507435588523311,"DUSP1/CDC25C/PTPRN2/CDC25A/CDKN3/PTPRD/EYA4",7
"GO:0005096","GO:0005096","26/784","336/11936",0.217925175819319,0.595741105636507,0.519878708905354,"RGS2/ARHGAP39/CDC42EP2/RASGRP2/IQGAP3/LRRK2/RGS5/STARD13/DENND2A/STARD8/PSD/ARHGEF15/ARHGAP20/ARHGAP11A/ECT2/RCC1/RAPGEF3/ARHGAP15/RACGAP1/RAP1GAP/ARHGAP10/NCKAP1L/DLC1/GARNL3/ARHGAP24/RGS11",26
"GO:0005242","GO:0005242","3/784","25/11936",0.224104910608239,0.606047150730882,0.528872369686675,"KCNN3/KCNH2/ABCC9",3
"GO:0071949","GO:0071949","3/784","25/11936",0.224104910608239,0.606047150730882,0.528872369686675,"CRY2/STEAP4/SQLE",3
"GO:0015459","GO:0015459","5/784","50/11936",0.229655588816985,0.608501510527071,0.531014188322254,"KCNMB1/FLNA/ABCC9/ADRB2/KCNE4",5
"GO:0042379","GO:0042379","5/784","50/11936",0.229655588816985,0.608501510527071,0.531014188322254,"CXCL12/CX3CL1/CCL2/CXCL2/CCL21",5
"GO:0004697","GO:0004697","2/784","14/11936",0.233480698870228,0.608501510527071,0.531014188322254,"PRKCB/PRKCZ",2
"GO:0008191","GO:0008191","2/784","14/11936",0.233480698870228,0.608501510527071,0.531014188322254,"RECK/TIMP4",2
"GO:0008409","GO:0008409","2/784","14/11936",0.233480698870228,0.608501510527071,0.531014188322254,"EXO1/FEN1",2
"GO:0043274","GO:0043274","2/784","14/11936",0.233480698870228,0.608501510527071,0.531014188322254,"ARHGAP6/SELE",2
"GO:0051139","GO:0051139","2/784","14/11936",0.233480698870228,0.608501510527071,0.531014188322254,"SLC9A9/SLC9A7",2
"GO:0005154","GO:0005154","3/784","26/11936",0.241935456770164,0.624337025321047,0.544833189408552,"HBEGF/EFEMP1/AREG",3
"GO:0022890","GO:0022890","5/784","51/11936",0.242039204647324,0.624337025321047,0.544833189408552,"P2RX1/AQP1/ABCC9/TRPM2/TRPC1",5
"GO:0002020","GO:0002020","10/784","118/11936",0.246951042536251,0.633757012223134,0.553053623725117,"A2M/BDKRB2/BIN1/ADAMTSL4/BCL2/BRCA2/TIMP4/NTRK2/ITGB3/ADAMTS4",10
"GO:0000287","GO:0000287","12/784","146/11936",0.251347310711462,0.640436642192662,0.558882661492812,"TPPP/PDE2A/GEM/LRRK2/TOP2A/PLK1/EPHX2/PIF1/FEN1/IRAK3/SNCA/ADCY2",12
"GO:0001614","GO:0001614","2/784","15/11936",0.258466477863042,0.640436642192662,0.558882661492812,"P2RX1/P2RY14",2
"GO:0004030","GO:0004030","2/784","15/11936",0.258466477863042,0.640436642192662,0.558882661492812,"ALDH2/ALDH7A1",2
"GO:0004129","GO:0004129","2/784","15/11936",0.258466477863042,0.640436642192662,0.558882661492812,"COX7A1/COX4I2",2
"GO:0004551","GO:0004551","2/784","15/11936",0.258466477863042,0.640436642192662,0.558882661492812,"CILP/ENPP1",2
"GO:0015149","GO:0015149","2/784","15/11936",0.258466477863042,0.640436642192662,0.558882661492812,"SLC2A4/SLC2A3",2
"GO:0016646","GO:0016646","2/784","15/11936",0.258466477863042,0.640436642192662,0.558882661492812,"CRYM/PYCR1",2
"GO:0042578","GO:0042578","5/784","53/11936",0.267307469512693,0.659096358651394,0.575166226970035,"ATP1A2/EPHX2/DUSP8/DUSP5/SMPDL3B",5
"GO:0099094","GO:0099094","7/784","80/11936",0.271501164396771,0.666171149715004,0.581340105537631,"P2RX1/GRIK3/KCNN3/KCNH2/GRIN2D/TRPM2/GRIK5",7
"GO:0015081","GO:0015081","3/784","28/11936",0.278200520400821,0.669440696396117,0.584193304169051,"SLC9A9/SLC8A1/SLC9A7",3
"GO:0016891","GO:0016891","3/784","28/11936",0.278200520400821,0.669440696396117,0.584193304169051,"RNASEH2A/EXO1/FEN1",3
"GO:0070717","GO:0070717","3/784","28/11936",0.278200520400821,0.669440696396117,0.584193304169051,"RBMS3/PABPC1L/RBPMS",3
"GO:0005001","GO:0005001","2/784","16/11936",0.283480851555413,0.669440696396117,0.584193304169051,"PTPRN2/PTPRD",2
"GO:0008301","GO:0008301","2/784","16/11936",0.283480851555413,0.669440696396117,0.584193304169051,"HMGB3/TOP2A",2
"GO:0019198","GO:0019198","2/784","16/11936",0.283480851555413,0.669440696396117,0.584193304169051,"PTPRN2/PTPRD",2
"GO:0047498","GO:0047498","2/784","16/11936",0.283480851555413,0.669440696396117,0.584193304169051,"PLA2G4C/PLA2G2A",2
"GO:0070696","GO:0070696","2/784","16/11936",0.283480851555413,0.669440696396117,0.584193304169051,"BMP5/BMP8B",2
"GO:0050660","GO:0050660","5/784","55/11936",0.293121229011977,0.688971860715066,0.60123734627641,"AOX1/ACOX2/CRY2/STEAP4/SQLE",5
"GO:0052689","GO:0052689","8/784","96/11936",0.295100767505135,0.690398539791083,0.602482350304241,"MGLL/PLA2G4C/RGN/PNPLA7/PLA2G2A/PAFAH1B3/CES1/ENPP2",8
"GO:0048020","GO:0048020","4/784","42/11936",0.296825372526595,0.691218344355913,0.603197759959016,"NES/CX3CL1/CCL2/CCL21",4
"GO:0005229","GO:0005229","2/784","17/11936",0.308412403607817,0.705142904612419,0.615349149782105,"TTYH3/ANO5",2
"GO:0008509","GO:0008509","2/784","17/11936",0.308412403607817,0.705142904612419,0.615349149782105,"SLC22A3/SLC19A1",2
"GO:0045236","GO:0045236","2/784","17/11936",0.308412403607817,0.705142904612419,0.615349149782105,"CXCL12/CXCL2",2
"GO:0061778","GO:0061778","2/784","17/11936",0.308412403607817,0.705142904612419,0.615349149782105,"TTYH3/ANO5",2
"GO:0008188","GO:0008188","3/784","30/11936",0.31492679100092,0.71677907635051,0.62550355726308,"SORCS1/TACR1/SORCS2",3
"GO:0001227","GO:0001227","19/784","256/11936",0.323341480735128,0.73181317956701,0.638623199496585,"TCF21/ZBTB16/HIC1/PEG3/NACC2/ZEB2/CREM/NR2F1/ATF3/JDP2/ZEB1/CREB3L1/NFATC4/MITF/POU6F1/FOXP2/PRDM16/E2F8/MYC",19
"GO:0003730","GO:0003730","7/784","85/11936",0.324442025931299,0.73181317956701,0.638623199496585,"RBM24/ZFP36/CELF2/RBMS3/CPEB2/PABPC1L/CSDC2",7
"GO:0042974","GO:0042974","2/784","18/11936",0.333164196011383,0.741912131153256,0.6474361383089,"NR4A2/ARID5A",2
"GO:0098641","GO:0098641","2/784","18/11936",0.333164196011383,0.741912131153256,0.6474361383089,"STXBP6/EPCAM",2
"GO:0043014","GO:0043014","3/784","31/11936",0.333344217973431,0.741912131153256,0.6474361383089,"RACGAP1/SNCA/TTLL7",3
"GO:0005507","GO:0005507","4/784","45/11936",0.342380291232194,0.753124110683643,0.657220370733659,"AOC3/SOD3/SNCA/HEPH",4
"GO:0140603","GO:0140603","4/784","45/11936",0.342380291232194,0.753124110683643,0.657220370733659,"KIF14/CLU/DNA2/KIF26A",4
"GO:0004866","GO:0004866","9/784","115/11936",0.342873601086589,0.753124110683643,0.657220370733659,"A2M/BIN1/RECK/SERPINA3/TFPI2/TIMP4/PTTG1/TFPI/SERPINF1",9
"GO:0019956","GO:0019956","3/784","32/11936",0.351740253214806,0.765910594662543,0.668378608296077,"ZFP36/FGF2/ITGB3",3
"GO:0048487","GO:0048487","3/784","32/11936",0.351740253214806,0.765910594662543,0.668378608296077,"FGF13/RACGAP1/TTLL7",3
"GO:0005227","GO:0005227","2/784","19/11936",0.357652351760522,0.768634508130212,0.670755655310868,"KCNMB1/KCNMA1",2
"GO:0019789","GO:0019789","2/784","19/11936",0.357652351760522,0.768634508130212,0.670755655310868,"HDAC4/EGR2",2
"GO:0004867","GO:0004867","5/784","60/11936",0.359103597237773,0.768634508130212,0.670755655310868,"A2M/SERPINA3/TFPI2/TFPI/SERPINF1",5
"GO:0032934","GO:0032934","5/784","60/11936",0.359103597237773,0.768634508130212,0.670755655310868,"ANXA6/CAV1/GPR183/OSBPL10/APOD",5
"GO:0005524","GO:0005524","20/784","278/11936",0.369075813415099,0.785434071318274,0.6854159416966,"PDK4/ATP1A2/KIF14/ACTC1/BLM/TRIP13/PLK1/RAD51/KIFC1/DARS2/HSPA2/MTHFD1L/PIF1/ABCB1/ACTA1/PRKAG2/IRAK3/ABCA12/AKT3/ENPP1",20
"GO:0005251","GO:0005251","3/784","33/11936",0.370075298016761,0.785434071318274,0.6854159416966,"KCNH2/KCNG1/KCNE4",3
"GO:0050145","GO:0050145","2/784","20/11936",0.381804760882255,0.80692350724275,0.704168886722249,"DLG2/AK4",2
"GO:0022824","GO:0022824","3/784","34/11936",0.388312603747445,0.81724368069023,0.713174876735013,"GRIK3/GRIN2D/GRIK5",3
"GO:0030295","GO:0030295","5/784","63/11936",0.399011815971903,0.831009629568363,0.7251878529455,"GAS6/TPX2/FGF13/PRKAG2/NCKAP1L",5
"GO:0004527","GO:0004527","4/784","49/11936",0.403266262071686,0.831009629568363,0.7251878529455,"EXO1/FEN1/ENPP2/ENPP1",4
"GO:0003887","GO:0003887","2/784","21/11936",0.405559899763316,0.831009629568363,0.7251878529455,"POLQ/POLE2",2
"GO:0005355","GO:0005355","2/784","21/11936",0.405559899763316,0.831009629568363,0.7251878529455,"SLC2A4/SLC2A3",2
"GO:0099529","GO:0099529","2/784","21/11936",0.405559899763316,0.831009629568363,0.7251878529455,"GRIK3/GRIK5",2
"GO:0004715","GO:0004715","3/784","35/11936",0.40641822837737,0.831009629568363,0.7251878529455,"BMX/MELK/PKDCC",3
"GO:0005547","GO:0005547","3/784","35/11936",0.40641822837737,0.831009629568363,0.7251878529455,"JPH2/FERMT2/RACGAP1",3
"GO:0042826","GO:0042826","7/784","93/11936",0.411700435863143,0.838402102182838,0.731638959109016,"HIC1/MEF2C/NACC2/TOP2A/KPNA2/HDAC4/TAL1",7
"GO:0005544","GO:0005544","4/784","50/11936",0.418362842354704,0.839375387217549,0.732488304844026,"PLA2G4C/ANXA6/SYT15/SYT11",4
"GO:0015485","GO:0015485","4/784","50/11936",0.418362842354704,0.839375387217549,0.732488304844026,"ANXA6/CAV1/OSBPL10/APOD",4
"GO:0008395","GO:0008395","3/784","36/11936",0.424360976009902,0.839375387217549,0.732488304844026,"CH25H/CYP39A1/CYP27A1",3
"GO:0016709","GO:0016709","3/784","36/11936",0.424360976009902,0.839375387217549,0.732488304844026,"CH25H/CYP27A1/SQLE",3
"GO:0008266","GO:0008266","2/784","22/11936",0.428865754502803,0.839375387217549,0.732488304844026,"RBMS3/PABPC1L",2
"GO:0016504","GO:0016504","2/784","22/11936",0.428865754502803,0.839375387217549,0.732488304844026,"PCOLCE2/CAV1",2
"GO:0017025","GO:0017025","2/784","22/11936",0.428865754502803,0.839375387217549,0.732488304844026,"THRA/ESR1",2
"GO:0017075","GO:0017075","2/784","22/11936",0.428865754502803,0.839375387217549,0.732488304844026,"LRRK2/STXBP1",2
"GO:0034061","GO:0034061","2/784","22/11936",0.428865754502803,0.839375387217549,0.732488304844026,"POLQ/POLE2",2
"GO:0034237","GO:0034237","2/784","22/11936",0.428865754502803,0.839375387217549,0.732488304844026,"AKAP6/RYR2",2
"GO:0001046","GO:0001046","3/784","37/11936",0.442112322508518,0.840776095348257,0.733710645098301,"FOS/MYC/MMP12",3
"GO:0043539","GO:0043539","3/784","37/11936",0.442112322508518,0.840776095348257,0.733710645098301,"CCNB1/CKS2/CKS1B",3
"GO:0016831","GO:0016831","2/784","23/11936",0.451678839745132,0.840776095348257,0.733710645098301,"ODC1/GAD1",2
"GO:0005249","GO:0005249","6/784","82/11936",0.453899113552268,0.840776095348257,0.733710645098301,"KCNN3/KCNMA1/KCNH2/KCND3/KCNG1/KCNE4",6
"GO:0016301","GO:0016301","8/784","112/11936",0.456233432988222,0.840776095348257,0.733710645098301,"LRRK2/CKB/CDC7/PKMYT1/ITPKB/MAPK15/NAGS/DGKG",8
"GO:0004180","GO:0004180","3/784","38/11936",0.459646329937112,0.840776095348257,0.733710645098301,"CPA3/NAALADL1/CPXM2",3
"GO:0060590","GO:0060590","3/784","38/11936",0.459646329937112,0.840776095348257,0.733710645098301,"ATP1B2/PLN/BAG2",3
"GO:0030374","GO:0030374","4/784","53/11936",0.463039065764961,0.840776095348257,0.733710645098301,"PRKCB/FGF2/PPARGC1A/PPARGC1B",4
"GO:0005112","GO:0005112","2/784","24/11936",0.473963305119644,0.840776095348257,0.733710645098301,"SNED1/CHAC1",2
"GO:0016776","GO:0016776","2/784","24/11936",0.473963305119644,0.840776095348257,0.733710645098301,"ITPKB/AK4",2
"GO:0071813","GO:0071813","2/784","24/11936",0.473963305119644,0.840776095348257,0.733710645098301,"GPIHBP1/COLEC12",2
"GO:0030159","GO:0030159","3/784","39/11936",0.476939552192441,0.840776095348257,0.733710645098301,"SORBS1/LRRK2/MAGI2",3
"GO:0016462","GO:0016462","4/784","54/11936",0.477669767865029,0.840776095348257,0.733710645098301,"PRUNE2/CILP/TRPM2/ENPP1",4
"GO:0061629","GO:0061629","13/784","190/11936",0.480972618134741,0.840776095348257,0.733710645098301,"MYOCD/FOS/LDB2/KLF4/PPARGC1A/TACC2/ID2/HDAC4/EGR2/PITX1/ZFPM2/TAL1/PITX2",13
"GO:0004000","GO:0004000","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"ADARB1",1
"GO:0008190","GO:0008190","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"EIF4EBP1",1
"GO:0008519","GO:0008519","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"AQP1",1
"GO:0008553","GO:0008553","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"ATP2A3",1
"GO:0010485","GO:0010485","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"BRCA2",1
"GO:0015279","GO:0015279","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"TRPC1",1
"GO:0015377","GO:0015377","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"SLC12A8",1
"GO:0016812","GO:0016812","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"DPYSL2",1
"GO:0042301","GO:0042301","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"PDE2A",1
"GO:0045028","GO:0045028","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"P2RY14",1
"GO:0046974","GO:0046974","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"PRDM16",1
"GO:0047429","GO:0047429","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"ENPP1",1
"GO:0051880","GO:0051880","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"BLM",1
"GO:0055102","GO:0055102","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"APOC1",1
"GO:0061665","GO:0061665","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"EGR2",1
"GO:0086080","GO:0086080","1/784","10/11936",0.493214318403676,0.840776095348257,0.733710645098301,"CD200",1
"GO:0030414","GO:0030414","3/784","40/11936",0.493970933905793,0.840776095348257,0.733710645098301,"A2M/RECK/TFPI",3
"GO:0008187","GO:0008187","2/784","25/11936",0.49569012203368,0.840776095348257,0.733710645098301,"RBMS3/PABPC1L",2
"GO:0022839","GO:0022839","2/784","26/11936",0.516836344138973,0.840776095348257,0.733710645098301,"TTYH3/ANO5",2
"GO:0140296","GO:0140296","2/784","26/11936",0.516836344138973,0.840776095348257,0.733710645098301,"THRA/ESR1",2
"GO:0019888","GO:0019888","4/784","57/11936",0.520570257096917,0.840776095348257,0.733710645098301,"RCAN2/RCAN1/PPP1R1B/PPP2R2B",4
"GO:0046943","GO:0046943","4/784","57/11936",0.520570257096917,0.840776095348257,0.733710645098301,"SLC19A1/ABCB1/SLC16A4/SLC16A13",4
"GO:0000774","GO:0000774","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"BAG2",1
"GO:0004089","GO:0004089","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"CA9",1
"GO:0004143","GO:0004143","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"DGKG",1
"GO:0004865","GO:0004865","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"PPP1R14A",1
"GO:0005078","GO:0005078","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"MAPK8IP2",1
"GO:0005221","GO:0005221","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"AQP1",1
"GO:0005540","GO:0005540","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"LYVE1",1
"GO:0015271","GO:0015271","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"KCND3",1
"GO:0015651","GO:0015651","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"SLC22A3",1
"GO:0016004","GO:0016004","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"ARHGAP6",1
"GO:0016208","GO:0016208","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"PRKAG2",1
"GO:0016780","GO:0016780","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"SGMS2",1
"GO:0016813","GO:0016813","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"PADI1",1
"GO:0019855","GO:0019855","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"ITPR1",1
"GO:0030554","GO:0030554","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"BAG2",1
"GO:0031005","GO:0031005","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"SYNPO2",1
"GO:0031435","GO:0031435","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"ROR2",1
"GO:0031996","GO:0031996","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"ADRA2A",1
"GO:0045159","GO:0045159","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"GSN",1
"GO:0048407","GO:0048407","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"PDGFRA",1
"GO:0070513","GO:0070513","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"BCL2",1
"GO:1990459","GO:1990459","1/784","11/11936",0.5265297615004,0.840776095348257,0.733710645098301,"RGMA",1
"GO:0004177","GO:0004177","2/784","27/11936",0.537384435320434,0.847349125285825,0.739446657411717,"XPNPEP2/NAALADL1",2
"GO:0004364","GO:0004364","2/784","27/11936",0.537384435320434,0.847349125285825,0.739446657411717,"GSTM5/LTC4S",2
"GO:0008376","GO:0008376","2/784","27/11936",0.537384435320434,0.847349125285825,0.739446657411717,"CSGALNACT1/B4GALNT4",2
"GO:0043531","GO:0043531","2/784","27/11936",0.537384435320434,0.847349125285825,0.739446657411717,"ACTA1/PRKAG2",2
